name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_duel_boost_data(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_duel_boost_data`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_duel_boost_data"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_duel_boost_data_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_duel_questions_raw(p_duel_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_duel_questions_raw`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_duel_questions_raw"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_duel_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_duel_questions_raw_p_duel_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_duel_questions_secure(p_duel_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_duel_questions_secure`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_duel_questions_secure"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_duel_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_duel_questions_secure_p_duel_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_license_points_history(p_user_id uuid, p_limit integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_license_points_history`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_license_points_history"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_limit integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_license_points_history_p_user_id uuid, p_limit integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_or_assign_daily_quests(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_or_assign_daily_quests`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_or_assign_daily_quests"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_or_assign_daily_quests_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_or_create_season_progress(p_user_id uuid, p_season_id integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_or_create_season_progress`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_or_create_season_progress"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_season_id integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_or_create_season_progress_p_user_id uuid, p_season_id integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_partner_dashboard(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_dashboard`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_dashboard"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_partner_dashboard_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_funnel_by_day(p_partner_id uuid, p_days integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_funnel_by_day`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_funnel_by_day"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_days integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_funnel_by_day_p_partner_id uuid, p_days integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_funnel_stats(p_partner_id uuid, p_days integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_funnel_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_funnel_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_days integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_funnel_stats_p_partner_id uuid, p_days integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_funnel_stats_optimized(p_partner_id uuid, p_days integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_funnel_stats_optimized`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_funnel_stats_optimized"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_days integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_funnel_stats_optimized_p_partner_id uuid, p_days integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_geo_stats(p_partner_id uuid, p_days integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_geo_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_geo_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_days integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_geo_stats_p_partner_id uuid, p_days integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_partner_link_info(p_link_code text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_link_info`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_link_info"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_link_code text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_partner_link_info_p_link_code text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_partner_link_stats(p_partner_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_link_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_link_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_partner_link_stats_p_partner_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_partner_links_stats(p_partner_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_links_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_links_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_partner_links_stats_p_partner_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_links_with_stats(p_partner_id uuid, p_limit integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_links_with_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_links_with_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_limit integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_links_with_stats_p_partner_id uuid, p_limit integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_payout_history(p_partner_id uuid, p_limit integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_payout_history`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_payout_history"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_limit integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_payout_history_p_partner_id uuid, p_limit integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_partner_top_campaigns(p_partner_id uuid, p_days integer, p_limit integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_partner_top_campaigns`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_partner_top_campaigns"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_partner_id uuid, p_days integer, p_limit integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_partner_top_campaigns_p_partner_id uuid, p_days integer, p_limit integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_passkey_for_verification(p_credential_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_passkey_for_verification`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_passkey_for_verification"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_credential_id text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_passkey_for_verification_p_credential_id text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_pdd_russia_question_by_source(p_source_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_pdd_russia_question_by_source`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_pdd_russia_question_by_source"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_source_id text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_pdd_russia_question_by_source_p_source_id text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_pdd_russia_ticket(p_ticket_number integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_pdd_russia_ticket`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_pdd_russia_ticket"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_ticket_number integer"",""security_definer"":true}",anon_security_definer_function_executable_public_get_pdd_russia_ticket_p_ticket_number integer
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_pending_fraud_alerts(p_limit integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_pending_fraud_alerts`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_pending_fraud_alerts"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_limit integer"",""security_definer"":true}",anon_security_definer_function_executable_public_get_pending_fraud_alerts_p_limit integer
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_questions_by_country(p_country text, p_limit integer, p_topic_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_questions_by_country`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_questions_by_country"",""schema"":""public"",""language"":""sql"",""arguments"":""p_country text, p_limit integer, p_topic_id uuid"",""security_definer"":true}","anon_security_definer_function_executable_public_get_questions_by_country_p_country text, p_limit integer, p_topic_id uuid"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_random_duel_questions(p_count integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_duel_questions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_duel_questions"",""schema"":""public"",""language"":""sql"",""arguments"":""p_count integer"",""security_definer"":true}",anon_security_definer_function_executable_public_get_random_duel_questions_p_count integer
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_random_duel_questions(p_limit integer, p_categories uuid[], p_difficulty text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_duel_questions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_duel_questions"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_limit integer, p_categories uuid[], p_difficulty text"",""security_definer"":true}","anon_security_definer_function_executable_public_get_random_duel_questions_p_limit integer, p_categories uuid[], p_difficulty text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_random_duel_questions(p_limit integer, p_categories uuid[], p_difficulty text, p_country text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_duel_questions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_duel_questions"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_limit integer, p_categories uuid[], p_difficulty text, p_country text"",""security_definer"":true}","anon_security_definer_function_executable_public_get_random_duel_questions_p_limit integer, p_categories uuid[], p_difficulty text, p_country text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_random_loot(p_loot_type text, p_pool text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_loot`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_loot"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_loot_type text, p_pool text"",""security_definer"":true}","anon_security_definer_function_executable_public_get_random_loot_p_loot_type text, p_pool text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_random_questions(country_code text, limit_count integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_questions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_questions"",""schema"":""public"",""language"":""sql"",""arguments"":""country_code text, limit_count integer"",""security_definer"":true}","anon_security_definer_function_executable_public_get_random_questions_country_code text, limit_count integer"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_random_sticker_from_pool(p_pool text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_random_sticker_from_pool`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_random_sticker_from_pool"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_pool text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_random_sticker_from_pool_p_pool text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_seasonal_weekly_badge()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_seasonal_weekly_badge`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_seasonal_weekly_badge"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_get_seasonal_weekly_badge_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_sp_multiplier(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_sp_multiplier`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_sp_multiplier"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_sp_multiplier_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_user_achievements(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_achievements`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_user_achievements"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_user_achievements_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_user_badges(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_user_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_user_badges_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_user_boost_inventory(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_boost_inventory`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_user_boost_inventory"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_user_boost_inventory_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_user_devices(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_devices`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_user_devices"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_user_devices_p_user_id uuid
